scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,5.5,0-hop,0.0,1,0.000239446385455235,0.0008647941729792163,True,I,HS1308259,2,24,6.1481,6.1481
21,5.5,1-hop,0.0,2,0.010251396982906804,0.003720351292521645,True,I,HS1308259,2,24,6.1481,6.1481
21,5.5,2-hop,0.0,3,0.5809225565931728,0.7287030693120541,True,I,HS1308259,2,24,6.1481,6.1481
21,5.5,3+-hop,0.02459016393442623,122,0.028677741897719336,0.021967897569825413,True,I,HS1308259,2,24,6.1481,6.1481
21,5.666667,0-hop,0.0,1,0.0003053510379462523,0.001102818060197623,True,I,HS1308259,2,24,6.1481,6.1481
21,5.666667,1-hop,0.0,2,0.010837666513080657,0.0039321698440495205,True,I,HS1308259,2,24,6.1481,6.1481
21,5.666667,2-hop,0.0,3,0.587854827635804,0.7373977056966032,True,I,HS1308259,2,24,6.1481,6.1481
21,5.666667,3+-hop,0.02459016393442623,122,0.028177979251599653,0.021845567382181616,True,I,HS1308259,2,24,6.1481,6.1481
21,5.833333,0-hop,0.0,1,0.00014491423092951008,0.0005233780507955668,True,I,HS1308259,2,24,6.1481,6.1481
21,5.833333,1-hop,0.0,2,0.010712478051774617,0.0038650769363571514,True,I,HS1308259,2,24,6.1481,6.1481
21,5.833333,2-hop,0.0,3,0.5956713557659519,0.7472254341954936,True,I,HS1308259,2,24,6.1481,6.1481
21,5.833333,3+-hop,0.02459016393442623,122,0.027581853651026493,0.021781696935321202,True,I,HS1308259,2,24,6.1481,6.1481
21,6.0,0-hop,0.0,1,0.00043485134333111727,0.0015705265590456761,True,I,HS1308259,2,24,6.1481,6.1481
21,6.0,1-hop,0.0,2,0.011311206358379775,0.004072955542628211,True,I,HS1308259,2,24,6.1481,6.1481
21,6.0,2-hop,0.0,3,0.5968243716603782,0.7486232446653022,True,I,HS1308259,2,24,6.1481,6.1481
21,6.0,3+-hop,0.02459016393442623,122,0.027178975288230503,0.021719571398341693,True,I,HS1308259,2,24,6.1481,6.1481
21,6.166667,0-hop,0.0,1,1.4063717531681868e-05,5.0793086513715116e-05,True,I,HS1308259,2,24,6.1481,6.1481
21,6.166667,1-hop,0.0,2,0.011234320341560888,0.004037745326011375,True,I,HS1308259,2,24,6.1481,6.1481
21,6.166667,2-hop,0.0,3,0.5895705819983437,0.7395872594736226,True,I,HS1308259,2,24,6.1481,6.1481
21,6.166667,3+-hop,0.02459016393442623,122,0.026657494118901556,0.021744173813767007,True,I,HS1308259,2,24,6.1481,6.1481
21,6.333333,0-hop,0.0,1,0.0004820542151984616,0.0017410063449950675,True,I,HS1308259,2,24,6.1481,6.1481
21,6.333333,1-hop,0.0,2,0.011053318779836802,0.004018182932984085,True,I,HS1308259,2,24,6.1481,6.1481
21,6.333333,2-hop,0.0,3,0.5799377630772096,0.7274876253433687,True,I,HS1308259,2,24,6.1481,6.1481
21,6.333333,3+-hop,0.02459016393442623,122,0.026514321746066633,0.021551935941668474,True,I,HS1308259,2,24,6.1481,6.1481
21,6.5,0-hop,0.0,1,0.00016224761429143648,0.000585979993610073,True,I,HS1308259,2,24,6.1481,6.1481
21,6.5,1-hop,0.0,2,0.010709601149899838,0.003859883182566609,True,I,HS1308259,2,24,6.1481,6.1481
21,6.5,2-hop,0.0,3,0.5729800602992632,0.718772902544622,True,I,HS1308259,2,24,6.1481,6.1481
21,6.5,3+-hop,0.02459016393442623,122,0.026201552031483943,0.02134354638623677,True,I,HS1308259,2,24,6.1481,6.1481
21,6.666667,0-hop,0.0,1,0.0008334957317645496,0.0030102866270570036,True,I,HS1308259,2,24,6.1481,6.1481
21,6.666667,1-hop,0.0,2,0.010609186416249078,0.0038670987509784632,True,I,HS1308259,2,24,6.1481,6.1481
21,6.666667,2-hop,0.0,3,0.5671676572561644,0.7114681862272586,True,I,HS1308259,2,24,6.1481,6.1481
21,6.666667,3+-hop,0.03278688524590164,122,0.026295626632259456,0.021057353994906363,True,I,HS1308259,2,24,6.1481,6.1481
21,6.833333,0-hop,0.0,1,0.0003137130977884969,0.0011330188110334654,True,I,HS1308259,2,24,6.1481,6.1481
21,6.833333,1-hop,0.0,2,0.01041188849451533,0.003760478290020283,True,I,HS1308259,2,24,6.1481,6.1481
21,6.833333,2-hop,0.0,3,0.562736497702056,0.70592070219779,True,I,HS1308259,2,24,6.1481,6.1481
21,6.833333,3+-hop,0.03278688524590164,122,0.026162398039766176,0.02090398771440974,True,I,HS1308259,2,24,6.1481,6.1481
21,7.0,0-hop,0.0,1,0.00023984073687113768,0.0008662184283753894,True,I,HS1308259,2,24,6.1481,6.1481
21,7.0,1-hop,0.0,2,0.01026588395546075,0.0036918387650359125,True,I,HS1308259,2,24,6.1481,6.1481
